BOARDID;SECID;TRADEDATE;SHORTNAME;NAME;CLOSE;OPEN;HIGH;LOW;VALUE;DURATION;YIELD;DECIMALS;CAPITALIZATION;CURRENCYID;DIVISOR;TRADINGSESSION;VOLUME
SNDX;IMOEX;20.11.2015;Индекс МосБиржи;Индекс МосБиржи;1826,72;1810,03;1831,77;1797,93;34544521129;;;2;8,46243E+12;RUB;4632583222;3;
SNDX;IMOEX;23.11.2015;Индекс МосБиржи;Индекс МосБиржи;1868,07;1826,87;1868,66;1811,85;47433558589;;;2;8,654E+12;RUB;4632583222;3;
SNDX;IMOEX;24.11.2015;Индекс МосБиржи;Индекс МосБиржи;1810,05;1868,08;1873,53;1798,73;54471301838;;;2;8,3852E+12;RUB;4632583222;3;
SNDX;IMOEX;25.11.2015;Индекс МосБиржи;Индекс МосБиржи;1833,53;1810,02;1837,06;1808,88;36048441250;;;2;8,49398E+12;RUB;4632583222;3;
SNDX;IMOEX;26.11.2015;Индекс МосБиржи;Индекс МосБиржи;1828,3;1833,97;1850,39;1816,58;28497751669;;;2;8,46974E+12;RUB;4632583222;3;
SNDX;IMOEX;27.11.2015;Индекс МосБиржи;Индекс МосБиржи;1795,7;1828,32;1828,32;1790,68;30879408712;;;2;8,31873E+12;RUB;4632583222;3;
SNDX;IMOEX;30.11.2015;Индекс МосБиржи;Индекс МосБиржи;1771,05;1794,25;1807,57;1771,05;37718548385;;;2;8,20453E+12;RUB;4632583222;3;
SNDX;IMOEX;01.12.2015;Индекс МосБиржи;Индекс МосБиржи;1772,97;1771,05;1785,29;1763,05;30147725961;;;2;8,21341E+12;RUB;4632583222;3;
SNDX;IMOEX;02.12.2015;Индекс МосБиржи;Индекс МосБиржи;1770,13;1773,49;1793,27;1760,51;28668714824;;;2;8,20029E+12;RUB;4632583222;3;
SNDX;IMOEX;03.12.2015;Индекс МосБиржи;Индекс МосБиржи;1787,23;1770,1;1792,38;1764,86;31739618819;;;2;8,27947E+12;RUB;4632583222;3;
SNDX;IMOEX;04.12.2015;Индекс МосБиржи;Индекс МосБиржи;1755,22;1786,55;1798,91;1741,6;38557264636;;;2;8,13119E+12;RUB;4632583222;3;
SNDX;IMOEX;07.12.2015;Индекс МосБиржи;Индекс МосБиржи;1741,14;1756,11;1767,34;1735,01;31536716363;;;2;8,06598E+12;RUB;4632583222;3;
SNDX;IMOEX;08.12.2015;Индекс МосБиржи;Индекс МосБиржи;1718,77;1740,64;1741,79;1712,87;40266957457;;;2;7,96233E+12;RUB;4632583222;3;
SNDX;IMOEX;09.12.2015;Индекс МосБиржи;Индекс МосБиржи;1733,09;1719,84;1740,47;1719,44;33971507366;;;2;8,02867E+12;RUB;4632583222;3;
SNDX;IMOEX;10.12.2015;Индекс МосБиржи;Индекс МосБиржи;1732,89;1732,65;1747,56;1723,3;30034822699;;;2;8,02778E+12;RUB;4632583222;3;
SNDX;IMOEX;11.12.2015;Индекс МосБиржи;Индекс МосБиржи;1720,31;1732,9;1732,91;1711,81;27222724797;;;2;7,96946E+12;RUB;4632583222;3;
SNDX;IMOEX;14.12.2015;Индекс МосБиржи;Индекс МосБиржи;1708,7;1720,37;1721,48;1698,9;36354674094;;;2;7,9157E+12;RUB;4632583222;3;
SNDX;IMOEX;15.12.2015;Индекс МосБиржи;Индекс МосБиржи;1742,46;1708,89;1749,52;1708,89;35264056024;;;2;8,07208E+12;RUB;4632583222;3;
SNDX;IMOEX;16.12.2015;Индекс МосБиржи;Индекс МосБиржи;1754,71;1743,03;1759,09;1743,03;27528361110;;;2;8,22914E+12;RUB;4689729104;3;
SNDX;IMOEX;17.12.2015;Индекс МосБиржи;Индекс МосБиржи;1780,97;1754,74;1786,18;1754,74;41887265524;;;2;8,35226E+12;RUB;4689729104;3;
SNDX;IMOEX;18.12.2015;Индекс МосБиржи;Индекс МосБиржи;1719,16;1779,42;1779,42;1719,16;43830949583;;;2;8,06238E+12;RUB;4689729104;3;
SNDX;IMOEX;21.12.2015;Индекс МосБиржи;Индекс МосБиржи;1716,91;1719,44;1737,12;1710,32;27784033639;;;2;8,05186E+12;RUB;4689729104;3;
SNDX;IMOEX;22.12.2015;Индекс МосБиржи;Индекс МосБиржи;1723,35;1716,92;1729,08;1715;20336931490;;;2;8,08203E+12;RUB;4689729104;3;
SNDX;IMOEX;23.12.2015;Индекс МосБиржи;Индекс МосБиржи;1747,85;1718,65;1747,85;1718,65;27157609995;;;2;8,19692E+12;RUB;4689729104;3;
SNDX;IMOEX;24.12.2015;Индекс МосБиржи;Индекс МосБиржи;1742,71;1747,86;1757,5;1738,72;23442337367;;;2;8,17285E+12;RUB;4689729104;3;
SNDX;IMOEX;25.12.2015;Индекс МосБиржи;Индекс МосБиржи;1734,21;1743,77;1745,96;1728,27;10322254757;;;2;8,13297E+12;RUB;4689729104;3;
SNDX;IMOEX;28.12.2015;Индекс МосБиржи;Индекс МосБиржи;1731,2;1734,21;1736,19;1722,9;12979267170;;;2;8,11885E+12;RUB;4689729104;3;
SNDX;IMOEX;29.12.2015;Индекс МосБиржи;Индекс МосБиржи;1763,38;1728,23;1763,38;1727,05;22416969693;;;2;8,26978E+12;RUB;4689729104;3;
SNDX;IMOEX;30.12.2015;Индекс МосБиржи;Индекс МосБиржи;1761,36;1763,71;1770,79;1751,37;24135459615;;;2;8,2603E+12;RUB;4689729104;3;
SNDX;IMOEX;04.01.2016;Индекс МосБиржи;Индекс МосБиржи;1734,56;1761,42;1762,78;1731,4;15184059638;;;2;8,1346E+12;RUB;4689729104;3;
SNDX;IMOEX;05.01.2016;Индекс МосБиржи;Индекс МосБиржи;1754,13;1734,55;1754,33;1731,63;18096848155;;;2;8,22638E+12;RUB;4689729104;3;
SNDX;IMOEX;06.01.2016;Индекс МосБиржи;Индекс МосБиржи;1748,57;1753,75;1758,76;1738,84;15863769598;;;2;8,2003E+12;RUB;4689729104;3;
SNDX;IMOEX;11.01.2016;Индекс МосБиржи;Индекс МосБиржи;1682,54;1748,04;1748,06;1681,58;31299887238;;;2;7,89066E+12;RUB;4689729104;3;
SNDX;IMOEX;12.01.2016;Индекс МосБиржи;Индекс МосБиржи;1690,3;1682,72;1705,23;1660,15;32959612040;;;2;7,93561E+12;RUB;4689729104;3;
SNDX;IMOEX;13.01.2016;Индекс МосБиржи;Индекс МосБиржи;1684,78;1692,48;1709,08;1682,3;27040723765;;;2;7,90118E+12;RUB;4689729104;3;
SNDX;IMOEX;14.01.2016;Индекс МосБиржи;Индекс МосБиржи;1680,77;1684,77;1685,63;1658,8;31609765726;;;2;7,88233E+12;RUB;4689729104;3;
SNDX;IMOEX;15.01.2016;Индекс МосБиржи;Индекс МосБиржи;1608,36;1680,81;1686,85;1597,62;50283185458;;;2;7,54275E+12;RUB;4689729104;3;
SNDX;IMOEX;18.01.2016;Индекс МосБиржи;Индекс МосБиржи;1622,43;1607,88;1631,58;1583,02;32366912468;;;2;7,60875E+12;RUB;4689729104;3;
SNDX;IMOEX;19.01.2016;Индекс МосБиржи;Индекс МосБиржи;1645,56;1622,53;1675,01;1622,53;37157904981;;;2;7,71721E+12;RUB;4689729104;3;
SNDX;IMOEX;20.01.2016;Индекс МосБиржи;Индекс МосБиржи;1630,39;1641,62;1641,62;1601,64;39821132337;;;2;7,64608E+12;RUB;4689729104;3;
SNDX;IMOEX;21.01.2016;Индекс МосБиржи;Индекс МосБиржи;1677,19;1630,57;1684,08;1630,17;43326301552;;;2;7,86558E+12;RUB;4689729104;3;
SNDX;IMOEX;22.01.2016;Индекс МосБиржи;Индекс МосБиржи;1717,98;1683,75;1730,24;1682,89;60488647098;;;2;8,05686E+12;RUB;4689729104;3;
SNDX;IMOEX;25.01.2016;Индекс МосБиржи;Индекс МосБиржи;1716,56;1718,25;1726,96;1700,35;34894234976;;;2;8,0502E+12;RUB;4689729104;3;
SNDX;IMOEX;26.01.2016;Индекс МосБиржи;Индекс МосБиржи;1705,01;1716,86;1719,09;1695,66;34002423384;;;2;7,99603E+12;RUB;4689729104;3;
SNDX;IMOEX;27.01.2016;Индекс МосБиржи;Индекс МосБиржи;1747,57;1705,1;1747,57;1705,1;37416392162;;;2;8,19562E+12;RUB;4689729104;3;
SNDX;IMOEX;28.01.2016;Индекс МосБиржи;Индекс МосБиржи;1771,93;1747,63;1771,93;1739,8;49890474263;;;2;8,30988E+12;RUB;4689729104;3;
SNDX;IMOEX;29.01.2016;Индекс МосБиржи;Индекс МосБиржи;1784,92;1772,01;1788,29;1758,6;51457275614;;;2;8,3708E+12;RUB;4689729104;3;
SNDX;IMOEX;01.02.2016;Индекс МосБиржи;Индекс МосБиржи;1773,21;1785,01;1785,08;1760,22;31043356045;;;2;8,31585E+12;RUB;4689729104;3;
SNDX;IMOEX;02.02.2016;Индекс МосБиржи;Индекс МосБиржи;1758,26;1771,37;1785,75;1749,87;38671518377;;;2;8,24578E+12;RUB;4689729104;3;
SNDX;IMOEX;03.02.2016;Индекс МосБиржи;Индекс МосБиржи;1746,35;1757,9;1766,28;1744,73;31399278725;;;2;8,18989E+12;RUB;4689729104;3;
SNDX;IMOEX;04.02.2016;Индекс МосБиржи;Индекс МосБиржи;1787,93;1745,21;1792,48;1745,21;44900362749;;;2;8,38493E+12;RUB;4689729104;3;
SNDX;IMOEX;05.02.2016;Индекс МосБиржи;Индекс МосБиржи;1780,59;1786,7;1796,48;1772,26;28320335549;;;2;8,35048E+12;RUB;4689729104;3;
SNDX;IMOEX;08.02.2016;Индекс МосБиржи;Индекс МосБиржи;1744,27;1780,26;1784,56;1737,02;33814129704;;;2;8,18016E+12;RUB;4689729104;3;
SNDX;IMOEX;09.02.2016;Индекс МосБиржи;Индекс МосБиржи;1723,36;1744,17;1752,95;1715;37373681578;;;2;8,08208E+12;RUB;4689729104;3;
SNDX;IMOEX;10.02.2016;Индекс МосБиржи;Индекс МосБиржи;1730,83;1722,5;1740,72;1710,21;32150971589;;;2;8,11714E+12;RUB;4689729104;3;
SNDX;IMOEX;11.02.2016;Индекс МосБиржи;Индекс МосБиржи;1711,58;1729,42;1729,42;1688,06;39462082110;;;2;8,02685E+12;RUB;4689729104;3;
SNDX;IMOEX;12.02.2016;Индекс МосБиржи;Индекс МосБиржи;1726,04;1711,6;1733,67;1711,6;29057999447;;;2;8,09465E+12;RUB;4689729104;3;
SNDX;IMOEX;15.02.2016;Индекс МосБиржи;Индекс МосБиржи;1738,54;1726,08;1746,43;1726,08;24247759999;;;2;8,15326E+12;RUB;4689729104;3;
SNDX;IMOEX;16.02.2016;Индекс МосБиржи;Индекс МосБиржи;1753,86;1738,89;1758,19;1738,89;34532761465;;;2;8,22514E+12;RUB;4689729104;3;
SNDX;IMOEX;17.02.2016;Индекс МосБиржи;Индекс МосБиржи;1770,31;1753,86;1776,93;1750,04;34413040963;;;2;8,30228E+12;RUB;4689729104;3;
SNDX;IMOEX;18.02.2016;Индекс МосБиржи;Индекс МосБиржи;1807,21;1770,3;1807,55;1770,3;41792675530;;;2;8,47532E+12;RUB;4689729104;3;
SNDX;IMOEX;19.02.2016;Индекс МосБиржи;Индекс МосБиржи;1793,37;1805,82;1805,82;1778,96;39618767600;;;2;8,41044E+12;RUB;4689729104;3;
SNDX;IMOEX;20.02.2016;Индекс МосБиржи;Индекс МосБиржи;1790,15;1793,68;1798,77;1786,92;5664688455;;;2;8,39533E+12;RUB;4689729104;3;
SNDX;IMOEX;22.02.2016;Индекс МосБиржи;Индекс МосБиржи;1822,38;1790,46;1825;1790,46;20518229824;;;2;8,54645E+12;RUB;4689729104;3;
SNDX;IMOEX;24.02.2016;Индекс МосБиржи;Индекс МосБиржи;1797,27;1811,08;1812,94;1784,54;31529049244;;;2;8,42873E+12;RUB;4689729104;3;
SNDX;IMOEX;25.02.2016;Индекс МосБиржи;Индекс МосБиржи;1803,89;1802,37;1819,19;1777,7;36117737702;;;2;8,45977E+12;RUB;4689729104;3;
SNDX;IMOEX;26.02.2016;Индекс МосБиржи;Индекс МосБиржи;1816,73;1815,99;1831,7;1811,66;42036927929;;;2;8,51997E+12;RUB;4689729104;3;
SNDX;IMOEX;29.02.2016;Индекс МосБиржи;Индекс МосБиржи;1840,17;1811,53;1841,56;1798,51;37246813480;;;2;8,62989E+12;RUB;4689729104;3;
SNDX;IMOEX;01.03.2016;Индекс МосБиржи;Индекс МосБиржи;1844,17;1841,43;1851,88;1838,41;34696163781;;;2;8,64866E+12;RUB;4689729104;3;
SNDX;IMOEX;02.03.2016;Индекс МосБиржи;Индекс МосБиржи;1832,84;1853,32;1856,08;1826,41;31781946857;;;2;8,59553E+12;RUB;4689729104;3;
SNDX;IMOEX;03.03.2016;Индекс МосБиржи;Индекс МосБиржи;1858,69;1836,07;1863,95;1836,07;35548516895;;;2;8,71677E+12;RUB;4689729104;3;
SNDX;IMOEX;04.03.2016;Индекс МосБиржи;Индекс МосБиржи;1878,29;1863,15;1878,29;1853,81;32995033341;;;2;8,80869E+12;RUB;4689729104;3;
SNDX;IMOEX;07.03.2016;Индекс МосБиржи;Индекс МосБиржи;1909,57;1883,38;1909,57;1883,38;29139566559;;;2;8,95536E+12;RUB;4689729104;3;
SNDX;IMOEX;09.03.2016;Индекс МосБиржи;Индекс МосБиржи;1883;1899,19;1906,99;1875,51;35945669833;;;2;8,83074E+12;RUB;4689729104;3;
SNDX;IMOEX;10.03.2016;Индекс МосБиржи;Индекс МосБиржи;1884,63;1885,97;1896,06;1875,62;36327060323;;;2;8,83841E+12;RUB;4689729104;3;
SNDX;IMOEX;11.03.2016;Индекс МосБиржи;Индекс МосБиржи;1876,54;1886,85;1888,77;1868,22;32491751021;;;2;8,80048E+12;RUB;4689729104;3;
SNDX;IMOEX;14.03.2016;Индекс МосБиржи;Индекс МосБиржи;1865,31;1877,23;1880,41;1857,19;29994346619;;;2;8,74779E+12;RUB;4689729104;3;
SNDX;IMOEX;15.03.2016;Индекс МосБиржи;Индекс МосБиржи;1855,06;1871,79;1879;1851,49;53967177166;;;2;8,69975E+12;RUB;4689729104;3;
SNDX;IMOEX;16.03.2016;Индекс МосБиржи;Индекс МосБиржи;1871,2;1858,01;1871,2;1852,92;29604448507;;;2;8,78904E+12;RUB;4697009728;3;
SNDX;IMOEX;17.03.2016;Индекс МосБиржи;Индекс МосБиржи;1890,79;1876,61;1900,12;1874,39;48983666812;;;2;8,88107E+12;RUB;4697009728;3;
SNDX;IMOEX;18.03.2016;Индекс МосБиржи;Индекс МосБиржи;1914,02;1892,81;1923,5;1885,15;60565280404;;;2;8,99018E+12;RUB;4697009728;3;
SNDX;IMOEX;21.03.2016;Индекс МосБиржи;Индекс МосБиржи;1904,5;1905,96;1906,34;1886,76;42865443241;;;2;8,94545E+12;RUB;4697009728;3;
SNDX;IMOEX;22.03.2016;Индекс МосБиржи;Индекс МосБиржи;1903,47;1905,76;1916,27;1888,59;45321565756;;;2;8,94061E+12;RUB;4697009728;3;
SNDX;IMOEX;23.03.2016;Индекс МосБиржи;Индекс МосБиржи;1879,89;1900,09;1906,38;1869,32;37273500027;;;2;8,82984E+12;RUB;4697009728;3;
SNDX;IMOEX;24.03.2016;Индекс МосБиржи;Индекс МосБиржи;1866,67;1872,88;1875,27;1857,27;31754146564;;;2;8,76776E+12;RUB;4697009728;3;
SNDX;IMOEX;25.03.2016;Индекс МосБиржи;Индекс МосБиржи;1866,23;1869,6;1879,79;1865,37;10495346205;;;2;8,76568E+12;RUB;4697009728;3;
SNDX;IMOEX;28.03.2016;Индекс МосБиржи;Индекс МосБиржи;1849,31;1871,93;1879,47;1844,73;18025672622;;;2;8,68623E+12;RUB;4697009728;3;
SNDX;IMOEX;29.03.2016;Индекс МосБиржи;Индекс МосБиржи;1845,2;1849,11;1850,93;1825,99;31387821379;;;2;8,6669E+12;RUB;4697009728;3;
SNDX;IMOEX;30.03.2016;Индекс МосБиржи;Индекс МосБиржи;1868,1;1853,35;1876,32;1847,78;33986198968;;;2;8,77448E+12;RUB;4697009728;3;
SNDX;IMOEX;31.03.2016;Индекс МосБиржи;Индекс МосБиржи;1871,15;1865,1;1876,55;1851,35;45584903988;;;2;8,78879E+12;RUB;4697009728;3;
SNDX;IMOEX;01.04.2016;Индекс МосБиржи;Индекс МосБиржи;1856,77;1860,53;1861,49;1833,61;41665690395;;;2;8,72125E+12;RUB;4697009728;3;
SNDX;IMOEX;04.04.2016;Индекс МосБиржи;Индекс МосБиржи;1866,64;1854,37;1876,08;1853,54;32976012675;;;2;8,76761E+12;RUB;4697009728;3;
SNDX;IMOEX;05.04.2016;Индекс МосБиржи;Индекс МосБиржи;1857,09;1859,51;1861,39;1847,62;31049832547;;;2;8,72277E+12;RUB;4697009728;3;
SNDX;IMOEX;06.04.2016;Индекс МосБиржи;Индекс МосБиржи;1860,17;1863,3;1867,96;1850,83;30594075373;;;2;8,73725E+12;RUB;4697009728;3;
SNDX;IMOEX;07.04.2016;Индекс МосБиржи;Индекс МосБиржи;1858,85;1865,97;1872,51;1848,19;30873260816;;;2;8,73102E+12;RUB;4697009728;3;
SNDX;IMOEX;08.04.2016;Индекс МосБиржи;Индекс МосБиржи;1877,27;1860,93;1879,64;1857,44;36347673679;;;2;8,81756E+12;RUB;4697009728;3;
SNDX;IMOEX;11.04.2016;Индекс МосБиржи;Индекс МосБиржи;1906,9;1875,74;1907,5;1872,5;46344290299;;;2;8,95674E+12;RUB;4697009728;3;
SNDX;IMOEX;12.04.2016;Индекс МосБиржи;Индекс МосБиржи;1899,26;1907,56;1910,59;1889,02;43895276713;;;2;8,92086E+12;RUB;4697009728;3;
SNDX;IMOEX;13.04.2016;Индекс МосБиржи;Индекс МосБиржи;1932,8;1903,47;1944,32;1903,47;50376841555;;;2;9,07837E+12;RUB;4697009728;3;
SNDX;IMOEX;14.04.2016;Индекс МосБиржи;Индекс МосБиржи;1915,85;1929,87;1948,84;1902,64;45684918967;;;2;8,99876E+12;RUB;4697009728;3;
SNDX;IMOEX;15.04.2016;Индекс МосБиржи;Индекс МосБиржи;1907,78;1914,19;1918,35;1899,29;29906173108;;;2;8,96087E+12;RUB;4697009728;3;
SNDX;IMOEX;18.04.2016;Индекс МосБиржи;Индекс МосБиржи;1892,64;1888,97;1896,36;1867,61;41215654752;;;2;8,88973E+12;RUB;4697009728;3;
SNDX;IMOEX;19.04.2016;Индекс МосБиржи;Индекс МосБиржи;1930,14;1895,28;1930,23;1892,96;57935571918;;;2;9,06587E+12;RUB;4697009728;3;
SNDX;IMOEX;20.04.2016;Индекс МосБиржи;Индекс МосБиржи;1960,18;1923,94;1961,6;1922,41;56601954574;;;2;9,207E+12;RUB;4697009728;3;
SNDX;IMOEX;21.04.2016;Индекс МосБиржи;Индекс МосБиржи;1950,08;1971,75;1976,69;1931,66;58558403755;;;2;9,15955E+12;RUB;4697009728;3;
SNDX;IMOEX;22.04.2016;Индекс МосБиржи;Индекс МосБиржи;1967,26;1952,33;1967,26;1936,72;44800776243;;;2;9,24022E+12;RUB;4697009728;3;
SNDX;IMOEX;25.04.2016;Индекс МосБиржи;Индекс МосБиржи;1955,47;1962,67;1963,96;1944,94;36733326410;;;2;9,18485E+12;RUB;4697009728;3;
SNDX;IMOEX;26.04.2016;Индекс МосБиржи;Индекс МосБиржи;1946,55;1953,86;1956,54;1931,08;37902335589;;;2;9,14296E+12;RUB;4697009728;3;
SNDX;IMOEX;27.04.2016;Индекс МосБиржи;Индекс МосБиржи;1934,77;1951,51;1954,93;1921,58;37776847358;;;2;9,08763E+12;RUB;4697009728;3;
SNDX;IMOEX;28.04.2016;Индекс МосБиржи;Индекс МосБиржи;1969,89;1936,05;1969,89;1925,27;41082246545;;;2;9,2526E+12;RUB;4697009728;3;
SNDX;IMOEX;29.04.2016;Индекс МосБиржи;Индекс МосБиржи;1953,05;1970,46;1974,42;1941,25;49858365235;;;2;9,17348E+12;RUB;4697009728;3;
SNDX;IMOEX;04.05.2016;Индекс МосБиржи;Индекс МосБиржи;1925,58;1932,92;1957,18;1901,85;46688641954;;;2;9,04446E+12;RUB;4697009728;3;
SNDX;IMOEX;05.05.2016;Индекс МосБиржи;Индекс МосБиржи;1906,48;1924,28;1924,28;1902,66;31411717681;;;2;8,95477E+12;RUB;4697009728;3;
SNDX;IMOEX;06.05.2016;Индекс МосБиржи;Индекс МосБиржи;1901,56;1905,15;1906,34;1889,96;28933911060;;;2;8,93167E+12;RUB;4697009728;3;
SNDX;IMOEX;10.05.2016;Индекс МосБиржи;Индекс МосБиржи;1885,34;1896,02;1909,97;1874,5;31702511351;;;2;8,85548E+12;RUB;4697009728;3;
SNDX;IMOEX;11.05.2016;Индекс МосБиржи;Индекс МосБиржи;1909,05;1890,09;1916,34;1885,67;34618149239;;;2;8,96684E+12;RUB;4697009728;3;
SNDX;IMOEX;12.05.2016;Индекс МосБиржи;Индекс МосБиржи;1901,9;1912,43;1922,51;1900,08;33771834752;;;2;8,93323E+12;RUB;4697009728;3;
SNDX;IMOEX;13.05.2016;Индекс МосБиржи;Индекс МосБиржи;1907,19;1901,51;1907,19;1881,41;30501360410;;;2;8,95807E+12;RUB;4697009728;3;
SNDX;IMOEX;16.05.2016;Индекс МосБиржи;Индекс МосБиржи;1915,33;1912,16;1939,22;1909,18;31515056563;;;2;8,99631E+12;RUB;4697009728;3;
SNDX;IMOEX;17.05.2016;Индекс МосБиржи;Индекс МосБиржи;1909;1913,25;1915,19;1876,69;36875661739;;;2;8,96659E+12;RUB;4697009728;3;
SNDX;IMOEX;18.05.2016;Индекс МосБиржи;Индекс МосБиржи;1917,24;1907,15;1921,21;1899,12;28189783244;;;2;9,00531E+12;RUB;4697009728;3;
SNDX;IMOEX;19.05.2016;Индекс МосБиржи;Индекс МосБиржи;1891,52;1907,71;1913,7;1891,52;38788677748;;;2;8,88446E+12;RUB;4697009728;3;
SNDX;IMOEX;20.05.2016;Индекс МосБиржи;Индекс МосБиржи;1891,33;1901,27;1903,58;1882,16;30714922273;;;2;8,88358E+12;RUB;4697009728;3;
SNDX;IMOEX;23.05.2016;Индекс МосБиржи;Индекс МосБиржи;1868,43;1889,11;1889,11;1861,64;25568034570;;;2;8,77603E+12;RUB;4697009728;3;
SNDX;IMOEX;24.05.2016;Индекс МосБиржи;Индекс МосБиржи;1884,12;1868,7;1887,48;1868,7;24437513155;;;2;8,84973E+12;RUB;4697009728;3;
SNDX;IMOEX;25.05.2016;Индекс МосБиржи;Индекс МосБиржи;1898,75;1889,42;1910,7;1889,42;36365333613;;;2;8,91847E+12;RUB;4697009728;3;
SNDX;IMOEX;26.05.2016;Индекс МосБиржи;Индекс МосБиржи;1914,31;1905,81;1931,78;1895,63;41396804389;;;2;8,99155E+12;RUB;4697009728;3;
